customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt
CUST01344,2022-10-12,Direct,77.04,Chandigarh,Tier 2,21,Male,Haircare,2022-10,2022-10
CUST01345,2022-08-04,Direct,50.14,Chennai,Tier 1,40,Male,Supplements,2022-08,2022-08
CUST01346,2023-12-24,Paid Google,732.02,Surat,Tier 2,26,Female,Supplements,2023-12,2023-12
CUST01347,2022-02-28,Paid Google,605.2,Pune,Tier 1,40,Female,Supplements,2022-02,2022-02
CUST01348,2022-01-17,Paid Instagram,1387.26,Chennai,Tier 1,24,Male,Personal Care,2022-01,2022-01
CUST01349,2022-09-21,Direct,113.43,Surat,Tier 2,31,Male,Haircare,2022-09,2022-09
CUST01350,2022-07-28,Paid Google,1003.87,Pune,Tier 1,43,Female,Haircare,2022-07,2022-07
CUST01351,2023-03-21,Organic Search,280.43,Bengaluru,Tier 1,23,Female,Personal Care,2023-03,2023-03
CUST01352,2024-06-02,Paid Instagram,1141.79,Delhi,Tier 1,29,Male,Skincare,2024-06,2024-06
CUST01353,2024-06-25,Paid Google,797.1,Delhi,Tier 1,30,Female,Skincare,2024-06,2024-06
CUST01354,2023-04-11,Paid Google,1085.19,Chandigarh,Tier 2,24,Male,Haircare,2023-04,2023-04
CUST01355,2024-04-07,Organic Search,119.95,Mumbai,Tier 1,42,Female,Skincare,2024-04,2024-04
CUST01356,2023-10-22,Organic Search,126.44,Kochi,Tier 2,23,Female,Skincare,2023-10,2023-10
CUST01357,2022-01-10,Email Referral,171.27,Kochi,Tier 2,39,Male,Skincare,2022-01,2022-01
CUST01358,2023-05-07,Paid Instagram,1335.43,Kolkata,Tier 1,28,Female,Personal Care,2023-05,2023-05
CUST01359,2022-02-27,Paid Instagram,960.47,Chennai,Tier 1,52,Female,Skincare,2022-02,2022-02
CUST01360,2022-10-31,Paid Instagram,1331.87,Mumbai,Tier 1,44,Female,Haircare,2022-10,2022-10
CUST01361,2023-03-14,Paid Instagram,1011.99,Bengaluru,Tier 1,36,Female,Personal Care,2023-03,2023-03
CUST01362,2024-01-03,Organic Search,122.48,Lucknow,Tier 2,28,Other,Haircare,2024-01,2024-01
CUST01363,2022-10-16,Paid Instagram,1169.42,Bengaluru,Tier 1,25,Female,Skincare,2022-10,2022-10
CUST01364,2023-09-12,Email Referral,235.73,Delhi,Tier 1,39,Female,Personal Care,2023-09,2023-09
CUST01365,2023-11-15,Paid Instagram,1174.85,Ahmedabad,Tier 1,36,Female,Skincare,2023-11,2023-11
CUST01366,2023-05-27,Paid Google,1066.44,Ahmedabad,Tier 1,22,Male,Haircare,2023-05,2023-05
CUST01367,2022-05-31,Organic Search,178.12,Bengaluru,Tier 1,48,Male,Skincare,2022-05,2022-05
CUST01368,2024-01-15,Influencer,1199.49,Bengaluru,Tier 1,26,Female,Personal Care,2024-01,2024-01
CUST01369,2023-05-22,Paid Google,946.71,Hyderabad,Tier 1,44,Female,Supplements,2023-05,2023-05
CUST01370,2023-11-01,Paid Instagram,1029.91,Chandigarh,Tier 2,49,Female,Personal Care,2023-11,2023-11
CUST01371,2024-04-21,Influencer,1191.98,Delhi,Tier 1,44,Female,Haircare,2024-04,2024-04
CUST01372,2022-08-29,Organic Search,140.66,Bengaluru,Tier 1,19,Female,Personal Care,2022-08,2022-08
CUST01373,2022-04-23,Direct,84.93,Mumbai,Tier 1,26,Female,Haircare,2022-04,2022-04
CUST01374,2023-07-19,Email Referral,332.59,Indore,Tier 3,33,Female,Haircare,2023-07,2023-07
CUST01375,2022-05-22,Paid Instagram,1217.47,Mumbai,Tier 1,27,Female,Skincare,2022-05,2022-05
CUST01376,2023-03-11,Organic Search,240.28,Bengaluru,Tier 1,22,Female,Haircare,2023-03,2023-03
CUST01377,2023-01-10,Paid Instagram,947.03,Delhi,Tier 1,18,Female,Personal Care,2023-01,2023-01
CUST01378,2022-07-06,Paid Instagram,884.07,Hyderabad,Tier 1,51,Male,Supplements,2022-07,2022-07
CUST01379,2024-01-10,Influencer,1959.54,Bengaluru,Tier 1,18,Female,Haircare,2024-01,2024-01
CUST01380,2023-10-20,Paid Instagram,1250.68,Mumbai,Tier 1,50,Female,Personal Care,2023-10,2023-10
CUST01381,2023-11-28,Email Referral,240.86,Kochi,Tier 2,34,Male,Supplements,2023-11,2023-11
CUST01382,2023-03-10,Organic Search,154.37,Kochi,Tier 2,23,Female,Haircare,2023-03,2023-03
CUST01383,2023-02-15,Organic Search,143.78,Pune,Tier 1,29,Male,Skincare,2023-02,2023-02
CUST01384,2023-04-25,Email Referral,280.54,Hyderabad,Tier 1,43,Male,Haircare,2023-04,2023-04
CUST01385,2023-01-16,Paid Instagram,916.84,Ahmedabad,Tier 1,24,Female,Supplements,2023-01,2023-01
CUST01386,2024-05-16,Organic Search,147.91,Bengaluru,Tier 1,28,Female,Skincare,2024-05,2024-05
CUST01387,2022-01-12,Paid Instagram,985.47,Kolkata,Tier 1,30,Male,Skincare,2022-01,2022-01
CUST01388,2022-03-29,Paid Instagram,1138.88,Indore,Tier 3,48,Female,Supplements,2022-03,2022-03
CUST01389,2022-11-13,Paid Instagram,1013.99,Mumbai,Tier 1,36,Male,Haircare,2022-11,2022-11
CUST01390,2023-02-05,Paid Google,1086.93,Kolkata,Tier 1,24,Female,Skincare,2023-02,2023-02
CUST01391,2024-03-04,Influencer,1745.89,Delhi,Tier 1,42,Female,Skincare,2024-03,2024-03
CUST01392,2022-06-05,Paid Google,639.38,Ahmedabad,Tier 1,23,Male,Haircare,2022-06,2022-06
CUST01393,2024-04-06,Email Referral,178.17,Ahmedabad,Tier 1,28,Other,Supplements,2024-04,2024-04
CUST01394,2022-05-15,Paid Google,780.16,Bengaluru,Tier 1,45,Female,Personal Care,2022-05,2022-05
CUST01395,2023-09-18,Paid Instagram,1374.81,Pune,Tier 1,49,Female,Skincare,2023-09,2023-09
CUST01396,2024-06-10,Paid Instagram,1320.52,Bengaluru,Tier 1,23,Female,Personal Care,2024-06,2024-06
CUST01397,2022-10-30,Paid Google,740.06,Delhi,Tier 1,41,Female,Skincare,2022-10,2022-10
CUST01398,2024-03-01,Paid Instagram,1391.69,Hyderabad,Tier 1,34,Male,Personal Care,2024-03,2024-03
CUST01399,2022-05-24,Organic Search,294.34,Kochi,Tier 2,49,Female,Supplements,2022-05,2022-05
CUST01400,2024-05-27,Paid Google,940.29,Pune,Tier 1,46,Female,Supplements,2024-05,2024-05
CUST01401,2023-11-30,Paid Google,825.05,Hyderabad,Tier 1,20,Male,Skincare,2023-11,2023-11
CUST01402,2022-09-08,Organic Search,212.16,Ahmedabad,Tier 1,27,Male,Supplements,2022-09,2022-09
CUST01403,2023-08-07,Paid Google,636.49,Hyderabad,Tier 1,42,Male,Skincare,2023-08,2023-08
CUST01404,2023-04-25,Paid Google,1050.06,Ahmedabad,Tier 1,47,Female,Haircare,2023-04,2023-04
CUST01405,2023-02-11,Organic Search,139.89,Kolkata,Tier 1,39,Female,Supplements,2023-02,2023-02
CUST01406,2023-05-13,Direct,124.13,Delhi,Tier 1,25,Female,Skincare,2023-05,2023-05
CUST01407,2023-04-27,Influencer,1334.82,Delhi,Tier 1,20,Other,Personal Care,2023-04,2023-04
CUST01408,2024-04-07,Paid Instagram,1058.07,Bengaluru,Tier 1,48,Female,Haircare,2024-04,2024-04
CUST01409,2024-02-16,Email Referral,203.97,Ahmedabad,Tier 1,29,Female,Skincare,2024-02,2024-02
CUST01410,2022-03-25,Paid Google,956.1,Bengaluru,Tier 1,44,Female,Supplements,2022-03,2022-03
CUST01411,2022-02-25,Paid Instagram,1340.99,Mumbai,Tier 1,39,Male,Supplements,2022-02,2022-02
CUST01412,2022-12-24,Paid Instagram,1088.98,Kochi,Tier 2,52,Male,Haircare,2022-12,2022-12
CUST01413,2023-03-24,Direct,119.29,Bengaluru,Tier 1,42,Male,Haircare,2023-03,2023-03
CUST01414,2023-11-15,Paid Instagram,886.77,Pune,Tier 1,38,Female,Personal Care,2023-11,2023-11
CUST01415,2023-05-27,Direct,61.36,Surat,Tier 2,44,Female,Skincare,2023-05,2023-05
CUST01416,2024-05-02,Direct,113.43,Lucknow,Tier 2,24,Female,Haircare,2024-05,2024-05
CUST01417,2023-07-14,Paid Google,900.47,Jaipur,Tier 2,31,Female,Haircare,2023-07,2023-07
CUST01418,2023-08-14,Direct,87.03,Kochi,Tier 2,41,Female,Supplements,2023-08,2023-08
CUST01419,2024-06-07,Influencer,1649.04,Mumbai,Tier 1,47,Female,Supplements,2024-06,2024-06
CUST01420,2023-07-10,Paid Google,1087.04,Hyderabad,Tier 1,39,Female,Haircare,2023-07,2023-07
CUST01421,2023-01-18,Influencer,1754.38,Delhi,Tier 1,52,Female,Supplements,2023-01,2023-01
CUST01422,2023-12-07,Email Referral,276.82,Ahmedabad,Tier 1,24,Other,Skincare,2023-12,2023-12
CUST01423,2022-01-17,Paid Instagram,1046.77,Pune,Tier 1,49,Male,Skincare,2022-01,2022-01
CUST01424,2023-05-31,Organic Search,106.53,Pune,Tier 1,36,Male,Haircare,2023-05,2023-05
CUST01425,2023-04-11,Paid Instagram,868.7,Chennai,Tier 1,48,Male,Supplements,2023-04,2023-04
CUST01426,2023-04-21,Direct,132.04,Hyderabad,Tier 1,43,Female,Supplements,2023-04,2023-04
CUST01427,2023-06-04,Email Referral,325.92,Bengaluru,Tier 1,34,Female,Personal Care,2023-06,2023-06
CUST01428,2022-01-05,Organic Search,182.91,Chandigarh,Tier 2,18,Female,Supplements,2022-01,2022-01
CUST01429,2023-06-16,Email Referral,269.99,Lucknow,Tier 2,39,Female,Personal Care,2023-06,2023-06
CUST01430,2023-02-05,Paid Instagram,1186.66,Delhi,Tier 1,21,Male,Personal Care,2023-02,2023-02
CUST01431,2023-10-14,Paid Instagram,1236.87,Hyderabad,Tier 1,43,Male,Haircare,2023-10,2023-10
CUST01432,2022-04-12,Paid Google,663.17,Kolkata,Tier 1,25,Male,Personal Care,2022-04,2022-04
CUST01433,2023-10-05,Email Referral,317.47,Chandigarh,Tier 2,28,Male,Haircare,2023-10,2023-10
CUST01434,2022-01-27,Paid Instagram,1177.34,Hyderabad,Tier 1,27,Female,Skincare,2022-01,2022-01
CUST01435,2022-01-26,Influencer,1243.6,Kolkata,Tier 1,47,Male,Supplements,2022-01,2022-01
CUST01436,2023-10-31,Paid Instagram,978.15,Surat,Tier 2,52,Male,Personal Care,2023-10,2023-10
CUST01437,2023-11-07,Organic Search,116.59,Mumbai,Tier 1,27,Male,Skincare,2023-11,2023-11
CUST01438,2023-09-03,Paid Instagram,885.1,Mumbai,Tier 1,34,Male,Skincare,2023-09,2023-09
CUST01439,2024-05-14,Paid Instagram,1302.99,Bengaluru,Tier 1,43,Female,Skincare,2024-05,2024-05
CUST01440,2023-05-14,Paid Google,638.16,Kochi,Tier 2,44,Female,Supplements,2023-05,2023-05
CUST01441,2023-04-07,Organic Search,135.96,Jaipur,Tier 2,18,Male,Skincare,2023-04,2023-04
CUST01442,2022-12-18,Paid Instagram,1090.35,Nagpur,Tier 3,52,Female,Supplements,2022-12,2022-12
CUST01443,2022-07-17,Direct,103.6,Pune,Tier 1,51,Female,Haircare,2022-07,2022-07
CUST01444,2023-01-09,Paid Instagram,930.17,Mumbai,Tier 1,38,Female,Skincare,2023-01,2023-01
CUST01445,2022-05-10,Organic Search,196.31,Delhi,Tier 1,23,Female,Supplements,2022-05,2022-05
CUST01446,2024-04-08,Influencer,1663.92,Chennai,Tier 1,43,Male,Supplements,2024-04,2024-04
CUST01447,2023-12-05,Paid Instagram,1230.44,Lucknow,Tier 2,43,Female,Supplements,2023-12,2023-12
CUST01448,2022-07-30,Paid Instagram,1092.7,Kochi,Tier 2,46,Female,Supplements,2022-07,2022-07
CUST01449,2023-09-30,Email Referral,226.61,Mumbai,Tier 1,30,Female,Supplements,2023-09,2023-09
CUST01450,2024-04-19,Email Referral,183.45,Mumbai,Tier 1,20,Male,Supplements,2024-04,2024-04
CUST01451,2022-10-28,Influencer,2064.98,Pune,Tier 1,51,Female,Skincare,2022-10,2022-10
CUST01452,2024-04-08,Paid Instagram,1274.54,Bengaluru,Tier 1,40,Female,Haircare,2024-04,2024-04
CUST01453,2023-01-16,Organic Search,162.89,Delhi,Tier 1,18,Female,Skincare,2023-01,2023-01
CUST01454,2022-08-07,Organic Search,259.05,Hyderabad,Tier 1,32,Female,Personal Care,2022-08,2022-08
CUST01455,2022-08-06,Paid Google,651.46,Chennai,Tier 1,35,Male,Skincare,2022-08,2022-08
CUST01456,2023-10-24,Influencer,1931.82,Hyderabad,Tier 1,38,Male,Haircare,2023-10,2023-10
CUST01457,2024-04-01,Paid Instagram,828.08,Chennai,Tier 1,35,Female,Skincare,2024-04,2024-04
CUST01458,2023-09-08,Influencer,1521.14,Bengaluru,Tier 1,19,Female,Skincare,2023-09,2023-09
CUST01459,2022-10-19,Direct,146.69,Mumbai,Tier 1,20,Male,Skincare,2022-10,2022-10
CUST01460,2022-01-17,Paid Google,647.56,Mumbai,Tier 1,44,Male,Supplements,2022-01,2022-01
CUST01461,2022-12-21,Paid Google,878.23,Hyderabad,Tier 1,38,Female,Skincare,2022-12,2022-12
CUST01462,2023-12-15,Paid Google,846.67,Nagpur,Tier 3,25,Male,Skincare,2023-12,2023-12
CUST01463,2022-02-18,Paid Instagram,883.24,Lucknow,Tier 2,38,Male,Personal Care,2022-02,2022-02
CUST01464,2022-04-01,Paid Instagram,1341.37,Delhi,Tier 1,41,Male,Skincare,2022-04,2022-04
CUST01465,2024-06-07,Direct,138.33,Mumbai,Tier 1,20,Female,Supplements,2024-06,2024-06
CUST01466,2022-12-04,Paid Instagram,1274.98,Ahmedabad,Tier 1,42,Female,Haircare,2022-12,2022-12
CUST01467,2023-08-21,Direct,62.63,Hyderabad,Tier 1,27,Male,Personal Care,2023-08,2023-08
CUST01468,2023-11-16,Organic Search,205.52,Mumbai,Tier 1,48,Male,Supplements,2023-11,2023-11
CUST01469,2024-01-19,Paid Google,645.9,Chennai,Tier 1,36,Male,Supplements,2024-01,2024-01
CUST01470,2024-06-12,Influencer,1811.85,Delhi,Tier 1,31,Male,Skincare,2024-06,2024-06
CUST01471,2022-03-03,Direct,117.05,Delhi,Tier 1,47,Male,Haircare,2022-03,2022-03
CUST01472,2022-12-15,Influencer,1749.58,Delhi,Tier 1,51,Female,Supplements,2022-12,2022-12
CUST01473,2022-11-16,Organic Search,231.06,Ahmedabad,Tier 1,50,Female,Haircare,2022-11,2022-11
CUST01474,2023-01-08,Paid Instagram,1071.46,Bengaluru,Tier 1,50,Female,Personal Care,2023-01,2023-01
CUST01475,2022-10-12,Paid Instagram,1211.76,Hyderabad,Tier 1,24,Female,Skincare,2022-10,2022-10
CUST01476,2022-09-04,Organic Search,192.17,Mumbai,Tier 1,35,Female,Personal Care,2022-09,2022-09
CUST01477,2022-05-02,Paid Google,642.03,Chandigarh,Tier 2,45,Female,Personal Care,2022-05,2022-05
CUST01478,2023-06-05,Influencer,1585.47,Bengaluru,Tier 1,41,Female,Personal Care,2023-06,2023-06
CUST01479,2023-03-09,Organic Search,137.89,Delhi,Tier 1,29,Female,Personal Care,2023-03,2023-03
CUST01480,2022-04-22,Influencer,1810.98,Ahmedabad,Tier 1,25,Female,Skincare,2022-04,2022-04
CUST01481,2023-08-13,Email Referral,163.17,Delhi,Tier 1,24,Female,Personal Care,2023-08,2023-08
CUST01482,2022-04-14,Paid Google,1012.03,Delhi,Tier 1,35,Female,Haircare,2022-04,2022-04
CUST01483,2022-12-22,Email Referral,291.17,Pune,Tier 1,36,Male,Skincare,2022-12,2022-12
CUST01484,2023-12-19,Paid Instagram,1243.45,Pune,Tier 1,33,Female,Skincare,2023-12,2023-12
CUST01485,2022-12-07,Paid Instagram,885.1,Surat,Tier 2,18,Male,Personal Care,2022-12,2022-12
CUST01486,2022-07-01,Paid Google,1040.63,Indore,Tier 3,28,Male,Skincare,2022-07,2022-07
CUST01487,2023-05-01,Influencer,1637.14,Pune,Tier 1,33,Female,Skincare,2023-05,2023-05
CUST01488,2023-08-04,Email Referral,208.13,Ahmedabad,Tier 1,32,Female,Haircare,2023-08,2023-08
CUST01489,2024-03-04,Organic Search,160.92,Mumbai,Tier 1,39,Female,Supplements,2024-03,2024-03
CUST01490,2022-09-21,Direct,75.35,Ahmedabad,Tier 1,47,Female,Supplements,2022-09,2022-09
CUST01491,2022-12-08,Paid Google,987.26,Surat,Tier 2,48,Female,Skincare,2022-12,2022-12
CUST01492,2023-02-25,Paid Instagram,1195.62,Lucknow,Tier 2,27,Female,Skincare,2023-02,2023-02
CUST01493,2024-01-29,Paid Instagram,1058.43,Ahmedabad,Tier 1,31,Male,Haircare,2024-01,2024-01
CUST01494,2023-01-22,Direct,146.55,Pune,Tier 1,52,Male,Personal Care,2023-01,2023-01
CUST01495,2024-06-16,Direct,76.53,Chennai,Tier 1,40,Male,Personal Care,2024-06,2024-06
CUST01496,2022-10-10,Influencer,1145.21,Bengaluru,Tier 1,51,Male,Skincare,2022-10,2022-10
CUST01497,2023-04-11,Paid Google,996.26,Pune,Tier 1,40,Female,Skincare,2023-04,2023-04
CUST01498,2023-12-03,Influencer,1849.02,Delhi,Tier 1,51,Male,Haircare,2023-12,2023-12
CUST01499,2022-10-23,Paid Google,747.36,Mumbai,Tier 1,47,Female,Supplements,2022-10,2022-10
CUST01500,2022-05-07,Email Referral,211.16,Mumbai,Tier 1,45,Female,Skincare,2022-05,2022-05
CUST01501,2022-05-22,Paid Instagram,969.96,Bengaluru,Tier 1,50,Male,Haircare,2022-05,2022-05
CUST01502,2024-01-01,Direct,149.59,Bengaluru,Tier 1,30,Female,Skincare,2024-01,2024-01
CUST01503,2022-02-02,Paid Google,777.32,Hyderabad,Tier 1,42,Female,Skincare,2022-02,2022-02
CUST01504,2022-11-06,Email Referral,184.66,Pune,Tier 1,45,Male,Supplements,2022-11,2022-11
CUST01505,2022-05-23,Email Referral,189.9,Ahmedabad,Tier 1,26,Female,Haircare,2022-05,2022-05
CUST01506,2022-03-29,Paid Google,1063.56,Bengaluru,Tier 1,47,Female,Personal Care,2022-03,2022-03
CUST01507,2024-05-03,Email Referral,177.72,Hyderabad,Tier 1,46,Male,Supplements,2024-05,2024-05
CUST01508,2023-03-14,Influencer,2157.59,Hyderabad,Tier 1,47,Female,Skincare,2023-03,2023-03
CUST01509,2023-03-08,Direct,64.06,Mumbai,Tier 1,37,Male,Supplements,2023-03,2023-03
CUST01510,2023-07-11,Paid Instagram,1326.68,Surat,Tier 2,21,Male,Personal Care,2023-07,2023-07
CUST01511,2023-11-18,Paid Instagram,1284.49,Mumbai,Tier 1,51,Female,Skincare,2023-11,2023-11
CUST01512,2022-10-04,Paid Instagram,1189.93,Lucknow,Tier 2,39,Female,Supplements,2022-10,2022-10
CUST01513,2023-12-09,Influencer,1166.95,Bengaluru,Tier 1,50,Male,Skincare,2023-12,2023-12
CUST01514,2023-06-13,Organic Search,248.08,Delhi,Tier 1,49,Female,Haircare,2023-06,2023-06
CUST01515,2022-11-15,Paid Google,1068.27,Kolkata,Tier 1,49,Male,Haircare,2022-11,2022-11
CUST01516,2022-01-01,Paid Instagram,1327.94,Delhi,Tier 1,51,Female,Haircare,2022-01,2022-01
CUST01517,2022-01-26,Paid Instagram,1066.29,Lucknow,Tier 2,21,Male,Supplements,2022-01,2022-01
CUST01518,2022-07-08,Paid Google,1020.86,Lucknow,Tier 2,52,Female,Personal Care,2022-07,2022-07
CUST01519,2023-09-24,Email Referral,179.25,Mumbai,Tier 1,19,Female,Haircare,2023-09,2023-09
CUST01520,2024-01-30,Paid Instagram,920.21,Ahmedabad,Tier 1,48,Female,Skincare,2024-01,2024-01
CUST01521,2023-05-20,Direct,77.52,Bengaluru,Tier 1,42,Male,Skincare,2023-05,2023-05
CUST01522,2024-04-13,Influencer,1130.77,Hyderabad,Tier 1,47,Female,Personal Care,2024-04,2024-04
CUST01523,2022-11-07,Paid Instagram,1190.25,Mumbai,Tier 1,46,Female,Supplements,2022-11,2022-11
CUST01524,2023-04-25,Direct,95.84,Surat,Tier 2,18,Other,Supplements,2023-04,2023-04
CUST01525,2024-05-31,Influencer,1483.72,Chennai,Tier 1,51,Female,Skincare,2024-05,2024-05
CUST01526,2022-06-05,Paid Instagram,1231.53,Bengaluru,Tier 1,39,Female,Haircare,2022-06,2022-06
CUST01527,2024-02-20,Paid Google,1061.74,Ahmedabad,Tier 1,22,Male,Personal Care,2024-02,2024-02
CUST01528,2023-04-29,Paid Google,690.19,Pune,Tier 1,50,Male,Supplements,2023-04,2023-04
CUST01529,2022-11-28,Paid Instagram,1148.43,Pune,Tier 1,43,Female,Skincare,2022-11,2022-11
CUST01530,2022-06-12,Email Referral,283.05,Delhi,Tier 1,49,Male,Personal Care,2022-06,2022-06
CUST01531,2022-08-26,Paid Google,1004.28,Nagpur,Tier 3,33,Female,Haircare,2022-08,2022-08
CUST01532,2023-01-29,Organic Search,184.01,Kolkata,Tier 1,22,Female,Supplements,2023-01,2023-01
CUST01533,2024-05-17,Paid Instagram,1064.92,Kolkata,Tier 1,41,Female,Skincare,2024-05,2024-05
CUST01534,2022-11-25,Direct,94.95,Mumbai,Tier 1,26,Other,Haircare,2022-11,2022-11
CUST01535,2023-05-18,Paid Instagram,971.65,Hyderabad,Tier 1,30,Male,Personal Care,2023-05,2023-05
CUST01536,2024-04-08,Email Referral,167.2,Jaipur,Tier 2,19,Male,Skincare,2024-04,2024-04
CUST01537,2024-04-09,Paid Instagram,803.14,Delhi,Tier 1,44,Female,Skincare,2024-04,2024-04
CUST01538,2023-11-30,Paid Google,1055.49,Kolkata,Tier 1,51,Female,Haircare,2023-11,2023-11
CUST01539,2023-05-01,Influencer,1492.13,Chennai,Tier 1,26,Male,Personal Care,2023-05,2023-05
CUST01540,2023-01-21,Paid Google,884.58,Surat,Tier 2,26,Male,Supplements,2023-01,2023-01
CUST01541,2023-05-26,Paid Instagram,1160.89,Delhi,Tier 1,39,Female,Supplements,2023-05,2023-05
CUST01542,2022-09-15,Direct,85.79,Hyderabad,Tier 1,28,Male,Skincare,2022-09,2022-09
CUST01543,2022-09-05,Influencer,2124.99,Lucknow,Tier 2,50,Female,Skincare,2022-09,2022-09
CUST01544,2022-04-24,Influencer,2130.62,Pune,Tier 1,34,Male,Skincare,2022-04,2022-04
CUST01545,2022-09-25,Paid Google,1044.01,Delhi,Tier 1,21,Female,Supplements,2022-09,2022-09
CUST01546,2023-11-11,Direct,56.23,Chandigarh,Tier 2,49,Female,Skincare,2023-11,2023-11
CUST01547,2022-03-14,Paid Google,899.07,Kochi,Tier 2,23,Male,Personal Care,2022-03,2022-03
CUST01548,2022-10-05,Direct,60.41,Kolkata,Tier 1,49,Female,Supplements,2022-10,2022-10
CUST01549,2022-11-07,Paid Google,1038.22,Jaipur,Tier 2,32,Female,Skincare,2022-11,2022-11
CUST01550,2024-03-11,Paid Instagram,1120.51,Jaipur,Tier 2,42,Male,Skincare,2024-03,2024-03
CUST01551,2022-02-23,Influencer,1514.95,Bengaluru,Tier 1,26,Female,Personal Care,2022-02,2022-02
CUST01552,2022-04-29,Influencer,2086.86,Hyderabad,Tier 1,41,Female,Supplements,2022-04,2022-04
CUST01553,2022-03-01,Paid Google,646.0,Delhi,Tier 1,18,Female,Skincare,2022-03,2022-03
CUST01554,2022-01-16,Direct,74.99,Surat,Tier 2,21,Female,Haircare,2022-01,2022-01
CUST01555,2022-10-17,Paid Google,774.83,Mumbai,Tier 1,33,Other,Haircare,2022-10,2022-10
CUST01556,2023-05-06,Organic Search,231.32,Ahmedabad,Tier 1,22,Female,Haircare,2023-05,2023-05
CUST01557,2024-01-23,Influencer,2087.4,Jaipur,Tier 2,32,Female,Supplements,2024-01,2024-01
CUST01558,2024-03-09,Direct,136.9,Chennai,Tier 1,33,Female,Supplements,2024-03,2024-03
CUST01559,2023-07-09,Paid Google,627.0,Chennai,Tier 1,44,Male,Personal Care,2023-07,2023-07
CUST01560,2022-07-28,Paid Google,1020.71,Chandigarh,Tier 2,51,Female,Haircare,2022-07,2022-07
CUST01561,2024-01-13,Paid Instagram,885.18,Jaipur,Tier 2,33,Male,Personal Care,2024-01,2024-01
CUST01562,2022-01-22,Direct,53.38,Chennai,Tier 1,35,Female,Supplements,2022-01,2022-01
CUST01563,2022-03-28,Email Referral,320.91,Mumbai,Tier 1,42,Female,Personal Care,2022-03,2022-03
CUST01564,2022-02-15,Paid Google,789.66,Delhi,Tier 1,45,Female,Supplements,2022-02,2022-02
CUST01565,2024-02-21,Paid Instagram,815.6,Bengaluru,Tier 1,39,Male,Supplements,2024-02,2024-02
CUST01566,2023-08-29,Email Referral,155.47,Delhi,Tier 1,45,Male,Skincare,2023-08,2023-08
CUST01567,2023-07-21,Email Referral,294.26,Bengaluru,Tier 1,36,Male,Personal Care,2023-07,2023-07
CUST01568,2024-01-07,Paid Google,859.46,Pune,Tier 1,28,Male,Personal Care,2024-01,2024-01
CUST01569,2022-09-01,Organic Search,103.04,Mumbai,Tier 1,35,Female,Haircare,2022-09,2022-09
CUST01570,2022-10-30,Organic Search,178.92,Bengaluru,Tier 1,35,Female,Supplements,2022-10,2022-10
CUST01571,2024-04-09,Email Referral,152.47,Jaipur,Tier 2,37,Female,Supplements,2024-04,2024-04
CUST01572,2024-05-17,Email Referral,242.54,Delhi,Tier 1,46,Female,Skincare,2024-05,2024-05
CUST01573,2023-05-07,Direct,105.66,Pune,Tier 1,44,Female,Skincare,2023-05,2023-05
CUST01574,2023-09-17,Paid Google,1076.65,Chennai,Tier 1,46,Female,Supplements,2023-09,2023-09
CUST01575,2023-05-22,Paid Google,915.17,Mumbai,Tier 1,27,Male,Skincare,2023-05,2023-05
CUST01576,2023-11-02,Paid Instagram,1210.66,Mumbai,Tier 1,46,Female,Skincare,2023-11,2023-11
CUST01577,2022-08-22,Influencer,1886.0,Mumbai,Tier 1,34,Other,Skincare,2022-08,2022-08
CUST01578,2024-05-28,Organic Search,208.09,Lucknow,Tier 2,20,Female,Supplements,2024-05,2024-05
