customer_id,recency,frequency,monetary,acquisition_channel,acquisition_cac,city_tier,cluster,segment
CUST02027,572,2,1605.5,Organic Search,174.56,Tier 1,1,Loyalists
CUST02028,1061,1,1681.4,Paid Google,751.03,Tier 2,0,At Risk
CUST02029,444,1,907.3,Paid Instagram,1209.1,Tier 1,3,Lost / Dormant
CUST02030,764,4,1905.35,Paid Instagram,940.88,Tier 1,2,Champions
CUST02031,387,1,84.1,Paid Instagram,839.09,Tier 1,3,Lost / Dormant
CUST02032,527,2,1317.5,Paid Google,1086.45,Tier 1,1,Loyalists
CUST02033,357,1,269.0,Organic Search,260.39,Tier 1,3,Lost / Dormant
CUST02034,560,2,380.6,Paid Instagram,1397.5,Tier 2,3,Lost / Dormant
CUST02035,377,1,194.1,Influencer,1354.67,Tier 1,3,Lost / Dormant
CUST02036,627,1,768.0,Influencer,1699.05,Tier 2,3,Lost / Dormant
CUST02037,458,2,2416.0,Organic Search,247.04,Tier 1,1,Loyalists
CUST02038,738,1,84.1,Paid Google,673.82,Tier 1,0,At Risk
CUST02039,651,1,1417.0,Paid Google,726.6,Tier 1,0,At Risk
CUST02040,549,2,2481.35,Organic Search,272.36,Tier 1,1,Loyalists
CUST02041,214,1,544.15,Influencer,1259.56,Tier 3,3,Lost / Dormant
CUST02042,428,2,1117.0,Email Referral,313.25,Tier 1,3,Lost / Dormant
CUST02043,554,2,2145.5,Paid Instagram,1394.3,Tier 2,1,Loyalists
CUST02044,836,1,1885.25,Influencer,1831.1,Tier 2,0,At Risk
CUST02045,763,1,268.0,Influencer,1976.6,Tier 1,0,At Risk
CUST02046,737,1,749.65,Paid Instagram,1212.68,Tier 1,0,At Risk
CUST02047,328,2,458.0,Paid Instagram,913.0,Tier 2,3,Lost / Dormant
CUST02048,987,2,1635.15,Influencer,1437.21,Tier 1,0,At Risk
CUST02049,995,1,589.0,Influencer,1310.11,Tier 2,0,At Risk
CUST02050,189,2,2843.05,Paid Instagram,842.8,Tier 2,1,Loyalists
CUST02051,557,3,3739.5,Paid Google,605.28,Tier 1,2,Champions
CUST02052,592,2,1821.6,Paid Instagram,1351.73,Tier 1,1,Loyalists
CUST02053,735,1,589.1,Influencer,1870.69,Tier 1,0,At Risk
CUST02054,492,1,1006.0,Paid Google,775.53,Tier 1,3,Lost / Dormant
CUST02055,570,2,2501.05,Paid Instagram,852.1,Tier 1,1,Loyalists
CUST02056,243,1,2816.4,Paid Instagram,1353.39,Tier 1,3,Lost / Dormant
CUST02057,613,1,189.0,Paid Instagram,985.89,Tier 1,3,Lost / Dormant
CUST02058,393,1,369.1,Paid Instagram,1317.63,Tier 1,3,Lost / Dormant
CUST02059,910,1,569.1,Paid Instagram,1218.28,Tier 1,0,At Risk
CUST02060,974,1,589.1,Paid Google,845.55,Tier 1,0,At Risk
CUST02061,450,2,717.1,Paid Instagram,865.8,Tier 1,3,Lost / Dormant
CUST02062,599,1,1542.15,Paid Instagram,1032.38,Tier 1,3,Lost / Dormant
CUST02063,867,1,1587.6,Paid Google,941.52,Tier 1,0,At Risk
CUST02064,976,1,304.1,Email Referral,177.84,Tier 1,0,At Risk
CUST02065,595,2,1657.4,Email Referral,255.04,Tier 1,1,Loyalists
CUST02066,1060,1,1110.6,Paid Google,878.64,Tier 1,0,At Risk
CUST02067,415,1,839.05,Paid Google,800.66,Tier 1,3,Lost / Dormant
CUST02068,903,2,2635.2,Paid Instagram,912.07,Tier 1,1,Loyalists
CUST02069,606,1,798.2,Influencer,1969.0,Tier 1,3,Lost / Dormant
CUST02070,858,1,899.0,Influencer,1430.38,Tier 1,0,At Risk
CUST02071,1083,1,878.2,Influencer,1832.5,Tier 1,0,At Risk
CUST02072,844,1,598.0,Paid Google,1000.61,Tier 2,0,At Risk
CUST02073,934,2,3994.5,Influencer,1708.34,Tier 1,1,Loyalists
CUST02074,966,1,176.65,Paid Instagram,887.24,Tier 2,0,At Risk
CUST02075,842,1,549.05,Influencer,1554.86,Tier 1,0,At Risk
CUST02076,325,1,549.05,Paid Google,1035.33,Tier 1,3,Lost / Dormant
CUST02077,475,1,286.55,Paid Google,712.36,Tier 2,3,Lost / Dormant
CUST02078,169,3,2147.2,Organic Search,148.27,Tier 1,1,Loyalists
CUST02079,1027,2,1817.7,Paid Google,880.84,Tier 1,0,At Risk
CUST02080,694,1,304.1,Paid Google,925.08,Tier 1,0,At Risk
CUST02081,219,1,219.2,Direct,101.14,Tier 2,3,Lost / Dormant
CUST02082,1001,1,1957.0,Influencer,2172.75,Tier 1,0,At Risk
CUST02083,722,2,3536.4,Paid Google,1037.38,Tier 2,1,Loyalists
CUST02084,418,3,1251.1,Direct,147.23,Tier 1,1,Loyalists
CUST02085,441,2,3265.6000000000004,Paid Google,929.56,Tier 1,1,Loyalists
CUST02086,165,3,1210.6,Paid Instagram,1125.67,Tier 1,1,Loyalists
CUST02087,916,1,209.15,Influencer,1895.02,Tier 1,0,At Risk
CUST02088,448,1,269.0,Influencer,1301.39,Tier 2,3,Lost / Dormant
CUST02089,816,1,938.2,Influencer,1604.99,Tier 2,0,At Risk
CUST02090,711,1,1652.0,Paid Google,1091.93,Tier 2,0,At Risk
CUST02091,628,1,209.15,Direct,105.06,Tier 2,3,Lost / Dormant
CUST02092,1044,1,1128.3,Paid Instagram,1176.87,Tier 3,0,At Risk
CUST02093,775,1,1223.1,Paid Google,690.55,Tier 1,0,At Risk
CUST02094,1023,1,549.05,Paid Instagram,1129.09,Tier 1,0,At Risk
CUST02095,157,4,3556.15,Direct,53.99,Tier 1,2,Champions
CUST02096,357,1,969.1,Direct,92.98,Tier 1,3,Lost / Dormant
CUST02097,732,1,286.55,Direct,65.17,Tier 2,0,At Risk
CUST02098,250,1,669.0,Email Referral,258.34,Tier 1,3,Lost / Dormant
CUST02099,466,1,2497.3,Influencer,1396.7,Tier 3,3,Lost / Dormant
CUST02100,869,1,2247.6,Email Referral,271.92,Tier 1,0,At Risk
CUST02101,851,1,404.15,Paid Instagram,1061.12,Tier 1,0,At Risk
CUST02102,1010,1,558.2,Paid Instagram,1066.48,Tier 1,0,At Risk
CUST02103,214,2,743.3,Email Referral,258.25,Tier 1,3,Lost / Dormant
CUST02104,198,1,1317.0,Paid Google,761.04,Tier 1,3,Lost / Dormant
CUST02105,161,4,1580.3000000000002,Email Referral,178.9,Tier 1,2,Champions
CUST02106,683,1,1478.2,Paid Instagram,988.53,Tier 1,0,At Risk
CUST02107,647,2,954.75,Email Referral,243.94,Tier 1,1,Loyalists
CUST02108,1028,1,3090.5,Organic Search,260.02,Tier 1,0,At Risk
CUST02109,498,2,7241.2,Paid Google,822.66,Tier 1,2,Champions
CUST02110,547,4,4590.05,Paid Google,1098.55,Tier 1,2,Champions
CUST02111,436,1,969.1,Email Referral,256.19,Tier 1,3,Lost / Dormant
CUST02112,315,1,194.1,Paid Google,953.55,Tier 1,3,Lost / Dormant
CUST02113,558,1,1541.2,Paid Google,826.55,Tier 2,3,Lost / Dormant
CUST02114,817,2,2010.5,Paid Google,755.8,Tier 1,1,Loyalists
CUST02115,509,1,598.0,Organic Search,256.85,Tier 1,3,Lost / Dormant
CUST02116,922,1,1767.15,Direct,130.77,Tier 1,0,At Risk
CUST02117,990,1,176.65,Paid Instagram,1269.89,Tier 1,0,At Risk
CUST02118,611,2,1312.4499999999998,Influencer,1267.99,Tier 1,1,Loyalists
CUST02119,919,1,779.1,Paid Google,856.62,Tier 1,0,At Risk
CUST02120,819,3,4112.75,Paid Google,677.95,Tier 1,2,Champions
CUST02121,809,1,679.0,Influencer,1600.44,Tier 1,0,At Risk
CUST02122,322,1,189.0,Organic Search,296.57,Tier 1,3,Lost / Dormant
CUST02123,555,2,1237.1,Influencer,1534.52,Tier 1,1,Loyalists
CUST02124,365,3,5711.6,Direct,110.55,Tier 1,2,Champions
CUST02125,217,1,519.0,Paid Instagram,1282.9,Tier 1,3,Lost / Dormant
CUST02126,867,2,778.05,Email Referral,232.48,Tier 1,0,At Risk
CUST02127,892,1,509.1,Paid Google,707.79,Tier 1,0,At Risk
CUST02128,739,2,4339.8,Organic Search,128.46,Tier 1,1,Loyalists
CUST02129,589,2,626.5,Influencer,1508.72,Tier 1,3,Lost / Dormant
CUST02130,842,1,1634.1,Direct,139.7,Tier 2,0,At Risk
CUST02131,698,1,1222.0,Paid Google,1036.06,Tier 2,0,At Risk
CUST02132,532,1,449.1,Email Referral,336.8,Tier 1,3,Lost / Dormant
CUST02133,577,1,568.4,Paid Instagram,1395.26,Tier 1,3,Lost / Dormant
CUST02134,574,1,952.15,Paid Instagram,1112.65,Tier 1,3,Lost / Dormant
CUST02135,393,5,3689.0499999999997,Email Referral,215.31,Tier 1,2,Champions
CUST02136,319,1,1227.3,Email Referral,302.73,Tier 1,3,Lost / Dormant
CUST02137,936,1,1078.2,Direct,87.79,Tier 2,0,At Risk
CUST02138,314,1,967.6,Paid Instagram,855.91,Tier 2,3,Lost / Dormant
CUST02139,738,2,928.9000000000001,Paid Instagram,879.77,Tier 1,0,At Risk
CUST02140,190,1,1537.0,Email Referral,259.41,Tier 1,3,Lost / Dormant
CUST02141,1029,1,286.55,Paid Instagram,822.48,Tier 1,0,At Risk
CUST02142,828,2,1273.05,Influencer,1642.83,Tier 2,0,At Risk
CUST02143,714,1,2298.0,Organic Search,291.13,Tier 2,0,At Risk
CUST02144,762,1,309.0,Organic Search,233.55,Tier 1,0,At Risk
CUST02145,1073,1,189.0,Paid Instagram,963.31,Tier 1,0,At Risk
CUST02146,490,1,229.0,Paid Instagram,1317.88,Tier 1,3,Lost / Dormant
CUST02147,776,3,1421.05,Email Referral,199.75,Tier 2,1,Loyalists
CUST02148,685,1,438.4,Paid Google,765.61,Tier 1,0,At Risk
CUST02149,415,1,1469.0,Direct,81.4,Tier 1,3,Lost / Dormant
CUST02150,609,1,289.2,Paid Instagram,1000.27,Tier 3,3,Lost / Dormant
CUST02151,520,2,1910.3,Influencer,1535.98,Tier 2,1,Loyalists
CUST02152,365,3,5021.85,Paid Google,768.06,Tier 2,2,Champions
CUST02153,1009,1,693.2,Paid Instagram,805.09,Tier 2,0,At Risk
CUST02154,284,1,309.0,Direct,114.8,Tier 2,3,Lost / Dormant
CUST02155,796,1,1158.1,Paid Instagram,1020.06,Tier 3,0,At Risk
CUST02156,777,1,1706.4,Paid Instagram,823.37,Tier 1,0,At Risk
CUST02157,897,1,304.1,Email Referral,329.41,Tier 2,0,At Risk
CUST02158,404,3,5097.9,Organic Search,222.55,Tier 1,2,Champions
CUST02159,299,1,229.0,Paid Instagram,857.67,Tier 1,3,Lost / Dormant
CUST02160,750,1,3111.0,Paid Google,947.45,Tier 1,1,Loyalists
CUST02161,287,2,1178.25,Paid Google,808.98,Tier 2,3,Lost / Dormant
CUST02162,880,1,549.05,Organic Search,129.74,Tier 1,0,At Risk
CUST02163,974,1,719.15,Influencer,2198.05,Tier 1,0,At Risk
CUST02164,645,3,6447.450000000001,Paid Google,889.64,Tier 1,2,Champions
CUST02165,303,2,934.9499999999999,Direct,105.21,Tier 2,3,Lost / Dormant
CUST02166,423,1,998.2,Email Referral,181.31,Tier 1,3,Lost / Dormant
CUST02167,222,1,228.2,Paid Instagram,1033.74,Tier 2,3,Lost / Dormant
CUST02168,157,2,2494.7000000000003,Email Referral,176.58,Tier 1,1,Loyalists
CUST02169,163,3,4124.65,Organic Search,239.97,Tier 1,2,Champions
CUST02170,669,1,1887.3,Direct,137.55,Tier 1,0,At Risk
CUST02171,425,2,1945.15,Paid Instagram,966.72,Tier 1,1,Loyalists
CUST02172,913,3,2773.45,Paid Instagram,1226.82,Tier 1,1,Loyalists
CUST02173,249,1,957.3,Influencer,1321.88,Tier 3,3,Lost / Dormant
CUST02174,185,1,429.0,Influencer,1749.54,Tier 1,3,Lost / Dormant
CUST02175,360,1,1088.2,Influencer,1419.21,Tier 1,3,Lost / Dormant
CUST02176,493,1,1056.0,Paid Instagram,1275.1,Tier 1,3,Lost / Dormant
CUST02177,190,1,1931.2,Direct,73.09,Tier 1,3,Lost / Dormant
CUST02178,788,1,1946.4,Paid Google,1026.08,Tier 2,0,At Risk
CUST02179,1089,1,4045.0,Paid Google,620.27,Tier 1,0,At Risk
CUST02180,1017,1,589.0,Paid Google,736.82,Tier 2,0,At Risk
CUST02181,344,1,229.1,Influencer,1804.02,Tier 2,3,Lost / Dormant
CUST02182,499,1,1726.0,Influencer,1827.42,Tier 1,3,Lost / Dormant
CUST02183,602,2,1168.1,Direct,82.86,Tier 1,1,Loyalists
CUST02184,786,4,3267.7,Organic Search,149.12,Tier 1,2,Champions
CUST02185,348,1,286.55,Direct,115.75,Tier 1,3,Lost / Dormant
CUST02186,926,1,2637.15,Paid Instagram,1259.06,Tier 1,0,At Risk
CUST02187,874,2,778.25,Paid Instagram,1311.82,Tier 2,0,At Risk
CUST02188,195,2,1242.7,Organic Search,154.01,Tier 1,3,Lost / Dormant
CUST02189,351,3,2921.0,Paid Google,989.77,Tier 1,2,Champions
CUST02190,812,1,64.2,Organic Search,171.25,Tier 2,0,At Risk
CUST02191,371,3,3149.45,Email Referral,295.06,Tier 2,2,Champions
CUST02192,751,3,2894.0,Paid Instagram,1213.72,Tier 1,1,Loyalists
CUST02193,138,2,457.45,Paid Instagram,1254.05,Tier 1,3,Lost / Dormant
CUST02194,728,3,3113.1,Paid Instagram,1090.05,Tier 1,1,Loyalists
CUST02195,295,1,1308.1,Email Referral,304.17,Tier 1,3,Lost / Dormant
CUST02196,1054,1,329.05,Paid Instagram,912.85,Tier 1,0,At Risk
CUST02197,639,2,1487.15,Organic Search,101.49,Tier 1,1,Loyalists
CUST02198,997,1,598.0,Paid Instagram,1136.85,Tier 1,0,At Risk
CUST02199,529,1,1801.4,Influencer,1474.77,Tier 1,3,Lost / Dormant
CUST02200,515,2,2841.6499999999996,Paid Instagram,976.07,Tier 2,1,Loyalists
CUST02201,956,1,702.3,Organic Search,263.14,Tier 1,0,At Risk
CUST02202,437,2,2099.65,Direct,99.83,Tier 1,1,Loyalists
CUST02203,760,1,479.2,Direct,59.31,Tier 1,0,At Risk
CUST02204,897,2,1262.1,Paid Google,984.0,Tier 3,0,At Risk
CUST02205,500,1,479.2,Influencer,1354.67,Tier 2,3,Lost / Dormant
CUST02206,507,2,2056.2,Email Referral,324.06,Tier 2,1,Loyalists
CUST02207,682,1,449.1,Paid Instagram,824.44,Tier 1,0,At Risk
CUST02208,1042,1,372.3,Paid Google,647.16,Tier 1,0,At Risk
CUST02209,265,1,371.55,Paid Instagram,1125.18,Tier 1,3,Lost / Dormant
CUST02210,922,1,988.0,Paid Instagram,1350.9,Tier 1,0,At Risk
CUST02211,283,2,632.1,Influencer,1286.31,Tier 1,3,Lost / Dormant
CUST02212,456,2,1396.3,Paid Instagram,1146.01,Tier 2,1,Loyalists
CUST02213,879,1,803.1,Paid Instagram,1033.06,Tier 1,0,At Risk
CUST02214,489,1,1326.8,Paid Google,889.17,Tier 1,3,Lost / Dormant
CUST02215,726,2,2176.5,Organic Search,199.54,Tier 1,1,Loyalists
CUST02216,387,1,1092.15,Organic Search,136.87,Tier 1,3,Lost / Dormant
CUST02217,1054,1,309.0,Paid Instagram,950.0,Tier 1,0,At Risk
CUST02218,871,1,1026.2,Paid Instagram,867.57,Tier 1,0,At Risk
CUST02219,1080,1,1198.2,Email Referral,218.27,Tier 1,0,At Risk
CUST02220,761,1,309.0,Email Referral,225.74,Tier 3,0,At Risk
CUST02221,143,2,525.8,Organic Search,141.36,Tier 1,3,Lost / Dormant
CUST02222,813,1,659.0,Influencer,1377.32,Tier 1,0,At Risk
CUST02223,241,1,519.0,Email Referral,241.75,Tier 1,3,Lost / Dormant
CUST02224,950,1,339.15,Email Referral,185.41,Tier 1,0,At Risk
CUST02225,558,3,4874.1,Influencer,1346.75,Tier 1,2,Champions
CUST02226,696,1,1128.3,Email Referral,246.07,Tier 1,0,At Risk
CUST02227,433,1,977.0,Email Referral,193.77,Tier 1,3,Lost / Dormant
CUST02228,356,1,449.1,Paid Instagram,952.89,Tier 1,3,Lost / Dormant
CUST02229,1074,1,1728.1,Organic Search,291.43,Tier 1,0,At Risk
CUST02230,733,2,1381.85,Paid Google,934.22,Tier 1,1,Loyalists
CUST02231,944,3,1360.5,Direct,51.96,Tier 1,1,Loyalists
CUST02232,809,2,1258.3,Influencer,1436.97,Tier 1,0,At Risk
CUST02233,451,1,269.0,Influencer,2026.1,Tier 1,3,Lost / Dormant
CUST02234,182,1,445.8,Organic Search,109.16,Tier 1,3,Lost / Dormant
CUST02235,592,1,2816.0,Influencer,2153.25,Tier 1,1,Loyalists
CUST02236,832,3,2105.45,Influencer,2053.21,Tier 1,1,Loyalists
CUST02237,533,1,229.0,Paid Instagram,881.43,Tier 1,3,Lost / Dormant
CUST02238,990,2,739.8,Paid Instagram,1045.48,Tier 2,0,At Risk
CUST02239,1000,1,509.1,Email Referral,197.34,Tier 1,0,At Risk
CUST02240,486,2,1942.3,Email Referral,337.65,Tier 1,1,Loyalists
CUST02241,278,3,2354.4,Influencer,1901.53,Tier 1,1,Loyalists
CUST02242,188,1,269.0,Email Referral,167.74,Tier 1,3,Lost / Dormant
CUST02243,239,3,2194.65,Paid Instagram,1014.14,Tier 1,1,Loyalists
CUST02244,875,2,700.7,Paid Instagram,1143.02,Tier 3,0,At Risk
CUST02245,1050,1,1119.0,Paid Instagram,917.51,Tier 1,0,At Risk
CUST02246,418,1,241.65,Influencer,1780.51,Tier 1,3,Lost / Dormant
CUST02247,319,1,211.55,Paid Google,749.8,Tier 2,3,Lost / Dormant
CUST02248,704,3,3738.65,Email Referral,151.52,Tier 1,2,Champions
CUST02249,636,2,858.05,Organic Search,252.88,Tier 1,1,Loyalists
CUST02250,861,1,589.0,Paid Instagram,899.71,Tier 1,0,At Risk
CUST02251,935,1,1585.0,Email Referral,268.85,Tier 2,0,At Risk
CUST02252,239,1,1601.6,Paid Instagram,967.51,Tier 2,3,Lost / Dormant
CUST02253,791,1,1747.15,Paid Instagram,1121.27,Tier 1,0,At Risk
CUST02254,821,3,3992.2000000000003,Email Referral,195.95,Tier 2,2,Champions
CUST02255,691,1,369.1,Influencer,1738.73,Tier 2,0,At Risk
CUST02256,859,1,820.6,Influencer,1364.53,Tier 2,0,At Risk
CUST02257,528,1,863.1,Paid Instagram,1115.05,Tier 1,3,Lost / Dormant
CUST02258,248,1,905.6,Influencer,1570.49,Tier 1,3,Lost / Dormant
CUST02259,815,3,5286.5,Organic Search,224.97,Tier 1,2,Champions
CUST02260,710,2,1570.5,Organic Search,236.27,Tier 1,1,Loyalists
CUST02261,192,2,4525.0,Email Referral,154.84,Tier 1,2,Champions
CUST02262,147,2,2176.2,Organic Search,116.21,Tier 1,1,Loyalists
CUST02263,371,4,6615.45,Paid Google,628.62,Tier 1,2,Champions
CUST02264,353,2,3542.95,Paid Google,1057.13,Tier 1,1,Loyalists
CUST02265,538,1,534.15,Paid Instagram,1160.21,Tier 2,3,Lost / Dormant
CUST02266,310,1,2356.0,Influencer,1293.3,Tier 1,3,Lost / Dormant
CUST02267,614,1,194.1,Paid Google,817.34,Tier 1,3,Lost / Dormant
CUST02268,827,1,838.0,Paid Instagram,1026.74,Tier 2,0,At Risk
CUST02269,295,5,2743.8999999999996,Influencer,1235.24,Tier 1,2,Champions
CUST02270,765,1,1227.3,Influencer,1153.9,Tier 1,0,At Risk
CUST02271,530,1,2451.0,Organic Search,225.0,Tier 1,1,Loyalists
CUST02272,106,2,2365.3,Paid Google,830.01,Tier 1,1,Loyalists
CUST02273,299,1,779.1,Organic Search,287.72,Tier 1,3,Lost / Dormant
CUST02274,160,2,1498.05,Paid Instagram,873.45,Tier 1,3,Lost / Dormant
CUST02275,345,5,6423.05,Email Referral,202.32,Tier 1,2,Champions
CUST02276,611,1,798.4,Influencer,2123.99,Tier 1,3,Lost / Dormant
CUST02277,946,2,1561.05,Influencer,1366.45,Tier 1,0,At Risk
CUST02278,791,1,668.2,Organic Search,204.34,Tier 1,0,At Risk
CUST02279,193,1,558.1,Paid Instagram,1230.19,Tier 1,3,Lost / Dormant
CUST02280,778,1,611.6,Paid Instagram,951.11,Tier 3,0,At Risk
CUST02281,395,2,1788.65,Paid Google,777.34,Tier 1,1,Loyalists
CUST02282,286,1,209.15,Paid Instagram,1205.45,Tier 1,3,Lost / Dormant
CUST02283,176,2,1517.15,Paid Google,611.63,Tier 2,3,Lost / Dormant
CUST02284,808,1,229.0,Paid Google,856.49,Tier 2,0,At Risk
CUST02285,346,1,668.2,Organic Search,148.29,Tier 1,3,Lost / Dormant
CUST02286,957,1,1698.4,Paid Google,1015.88,Tier 1,0,At Risk
CUST02287,392,1,1904.6,Paid Instagram,1395.88,Tier 1,3,Lost / Dormant
CUST02288,310,1,1217.3,Paid Instagram,916.6,Tier 2,3,Lost / Dormant
CUST02289,969,1,429.0,Email Referral,194.38,Tier 1,0,At Risk
CUST02290,482,1,229.0,Paid Instagram,1079.87,Tier 1,3,Lost / Dormant
CUST02291,1000,1,2298.0,Paid Instagram,918.79,Tier 1,0,At Risk
CUST02292,1054,1,189.2,Direct,135.48,Tier 2,0,At Risk
CUST02293,760,1,886.6,Organic Search,119.06,Tier 3,0,At Risk
CUST02294,627,4,3274.4,Paid Instagram,815.94,Tier 1,2,Champions
CUST02295,982,1,2056.8,Organic Search,267.52,Tier 1,0,At Risk
CUST02296,755,1,448.2,Organic Search,240.57,Tier 1,0,At Risk
CUST02297,670,1,484.05,Direct,138.23,Tier 2,0,At Risk
CUST02298,952,2,2137.1,Paid Instagram,1162.21,Tier 1,1,Loyalists
CUST02299,797,1,1044.05,Paid Instagram,1038.2,Tier 1,0,At Risk
CUST02300,320,1,588.2,Influencer,1314.18,Tier 3,3,Lost / Dormant
CUST02301,632,1,1471.6,Paid Instagram,1002.62,Tier 1,0,At Risk
CUST02302,191,2,3418.75,Organic Search,126.01,Tier 1,1,Loyalists
CUST02303,449,1,1627.6,Email Referral,308.41,Tier 1,3,Lost / Dormant
CUST02304,227,2,1333.25,Paid Google,859.67,Tier 1,3,Lost / Dormant
CUST02305,196,2,1388.1,Paid Google,621.08,Tier 1,3,Lost / Dormant
CUST02306,888,1,176.65,Influencer,1537.61,Tier 1,0,At Risk
CUST02307,337,2,1760.2,Paid Google,760.19,Tier 1,1,Loyalists
CUST02308,833,1,404.15,Organic Search,171.16,Tier 2,0,At Risk
CUST02309,984,1,1078.2,Paid Google,1023.72,Tier 1,0,At Risk
CUST02310,557,1,1078.2,Organic Search,158.08,Tier 2,3,Lost / Dormant
CUST02311,978,2,1017.2,Email Referral,347.03,Tier 2,0,At Risk
CUST02312,293,2,1425.25,Influencer,1910.32,Tier 2,3,Lost / Dormant
CUST02313,434,1,1128.0,Paid Instagram,1234.31,Tier 1,3,Lost / Dormant
CUST02314,386,1,524.15,Influencer,2004.48,Tier 1,3,Lost / Dormant
CUST02315,659,3,2631.05,Email Referral,336.99,Tier 1,1,Loyalists
CUST02316,481,1,194.1,Paid Google,911.89,Tier 1,3,Lost / Dormant
CUST02317,424,1,379.2,Email Referral,260.54,Tier 1,3,Lost / Dormant
CUST02318,294,1,957.6,Paid Instagram,1030.46,Tier 1,3,Lost / Dormant
CUST02319,184,2,1630.3500000000001,Paid Google,754.8,Tier 1,3,Lost / Dormant
CUST02320,234,1,84.1,Paid Instagram,1291.62,Tier 2,3,Lost / Dormant
CUST02321,522,1,440.6,Paid Google,627.39,Tier 3,3,Lost / Dormant
CUST02322,438,1,3295.0,Paid Instagram,1258.27,Tier 1,1,Loyalists
CUST02323,779,1,269.0,Organic Search,298.94,Tier 1,0,At Risk
CUST02324,418,1,1157.45,Paid Google,780.9,Tier 1,3,Lost / Dormant
CUST02325,520,1,414.15,Organic Search,267.19,Tier 1,3,Lost / Dormant
CUST02326,188,1,878.2,Direct,148.16,Tier 1,3,Lost / Dormant
CUST02327,230,2,900.85,Paid Google,938.28,Tier 1,3,Lost / Dormant
CUST02328,594,2,3690.1000000000004,Email Referral,218.94,Tier 1,1,Loyalists
CUST02329,603,1,2076.0,Paid Instagram,858.95,Tier 2,3,Lost / Dormant
CUST02330,326,1,229.1,Influencer,2027.64,Tier 1,3,Lost / Dormant
CUST02331,278,1,839.05,Paid Instagram,1309.86,Tier 2,3,Lost / Dormant
CUST02332,217,2,1157.1,Email Referral,245.68,Tier 2,3,Lost / Dormant
CUST02333,187,1,598.0,Organic Search,299.69,Tier 1,3,Lost / Dormant
CUST02334,1020,1,524.15,Influencer,1312.67,Tier 1,0,At Risk
CUST02335,1029,1,1971.6,Paid Instagram,833.59,Tier 1,0,At Risk
CUST02336,764,1,2640.25,Email Referral,231.56,Tier 1,0,At Risk
CUST02337,641,1,1238.2,Email Referral,275.4,Tier 1,0,At Risk
CUST02338,767,2,2493.35,Organic Search,199.05,Tier 1,1,Loyalists
CUST02339,364,1,567.6,Paid Instagram,1331.26,Tier 2,3,Lost / Dormant
CUST02340,484,1,176.65,Organic Search,103.89,Tier 1,3,Lost / Dormant
CUST02341,105,3,3436.25,Organic Search,176.89,Tier 1,2,Champions
CUST02342,760,2,3005.4,Organic Search,287.31,Tier 1,1,Loyalists
CUST02343,550,2,2325.0,Paid Instagram,1362.35,Tier 1,1,Loyalists
CUST02344,684,1,679.0,Paid Instagram,1126.81,Tier 1,0,At Risk
CUST02345,928,1,209.15,Email Referral,165.72,Tier 1,0,At Risk
CUST02346,613,2,1648.5500000000002,Paid Instagram,1107.98,Tier 1,1,Loyalists
CUST02347,742,1,329.05,Influencer,1309.43,Tier 1,0,At Risk
CUST02348,487,1,159.2,Paid Google,1080.62,Tier 1,3,Lost / Dormant
CUST02349,1052,1,469.15,Paid Google,647.26,Tier 3,0,At Risk
CUST02350,770,2,2610.8,Paid Instagram,1299.2,Tier 1,1,Loyalists
CUST02351,424,3,3268.45,Direct,99.97,Tier 1,2,Champions
CUST02352,241,1,509.0,Paid Instagram,855.36,Tier 1,3,Lost / Dormant
CUST02353,896,1,668.2,Paid Instagram,1358.35,Tier 1,0,At Risk
CUST02354,590,1,2376.8,Organic Search,237.36,Tier 2,1,Loyalists
CUST02355,857,1,544.15,Email Referral,257.87,Tier 2,0,At Risk
CUST02356,769,1,1158.1,Influencer,1472.32,Tier 1,0,At Risk
CUST02357,301,2,1018.0,Influencer,1891.1,Tier 1,3,Lost / Dormant
CUST02358,230,3,634.65,Influencer,2046.99,Tier 1,1,Loyalists
CUST02359,269,1,176.65,Influencer,1971.64,Tier 1,3,Lost / Dormant
CUST02360,1008,1,1308.4,Influencer,1288.03,Tier 1,0,At Risk
CUST02361,1005,1,668.2,Organic Search,235.75,Tier 3,0,At Risk
CUST02362,635,1,899.0,Influencer,1855.42,Tier 2,0,At Risk
CUST02363,308,1,269.0,Influencer,1180.03,Tier 2,3,Lost / Dormant
CUST02364,323,1,1768.0,Direct,53.94,Tier 1,3,Lost / Dormant
CUST02365,348,2,2448.2,Paid Instagram,973.28,Tier 1,1,Loyalists
CUST02366,1055,1,509.1,Paid Instagram,1279.03,Tier 2,0,At Risk
CUST02367,482,1,1028.1,Direct,75.08,Tier 1,3,Lost / Dormant
CUST02368,751,1,3135.0,Email Referral,271.95,Tier 2,1,Loyalists
CUST02369,386,2,2483.5,Paid Google,828.94,Tier 1,1,Loyalists
CUST02370,912,1,209.15,Paid Instagram,1126.38,Tier 1,0,At Risk
CUST02371,421,1,429.0,Influencer,2127.29,Tier 1,3,Lost / Dormant
CUST02372,690,5,2180.6,Direct,116.37,Tier 1,2,Champions
