customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category
CUST02782,2022-09-12,Paid Instagram,1074.51,Delhi,Tier 1,29,Female,Haircare
CUST02783,2022-01-20,Organic Search,232.66,Bengaluru,Tier 1,44,Female,Personal Care
CUST02784,2023-07-08,Email Referral,156.53,Lucknow,Tier 2,38,Male,Haircare
CUST02785,2022-10-15,Influencer,1740.82,Bengaluru,Tier 1,21,Female,Skincare
CUST02786,2023-05-14,Organic Search,157.21,Hyderabad,Tier 1,47,Female,Skincare
CUST02787,2024-05-11,Paid Google,677.58,Bengaluru,Tier 1,52,Male,Supplements
CUST02788,2022-06-17,Direct,105.91,Delhi,Tier 1,35,Female,Supplements
CUST02789,2024-02-09,Paid Instagram,1323.28,Bengaluru,Tier 1,28,Female,Haircare
CUST02790,2022-06-06,Influencer,1357.15,Pune,Tier 1,26,Female,Supplements
CUST02791,2022-04-21,Paid Google,1038.91,Delhi,Tier 1,32,Female,Haircare
CUST02792,2023-04-25,Paid Google,967.03,Hyderabad,Tier 1,25,Male,Personal Care
CUST02793,2023-01-09,Email Referral,152.14,Kochi,Tier 2,45,Female,Personal Care
CUST02794,2022-12-22,Organic Search,163.04,Kolkata,Tier 1,21,Female,Supplements
CUST02795,2022-03-22,Paid Instagram,903.82,Kochi,Tier 2,32,Male,Supplements
CUST02796,2022-06-24,Email Referral,193.36,Delhi,Tier 1,26,Female,Supplements
CUST02797,2024-03-29,Influencer,1915.54,Pune,Tier 1,19,Female,Haircare
CUST02798,2023-11-09,Direct,79.27,Jaipur,Tier 2,41,Female,Personal Care
CUST02799,2022-09-23,Direct,104.65,Ahmedabad,Tier 1,24,Male,Personal Care
CUST02800,2023-12-09,Organic Search,264.97,Chennai,Tier 1,44,Female,Haircare
CUST02801,2022-02-21,Direct,113.98,Bengaluru,Tier 1,32,Female,Personal Care
CUST02802,2023-11-25,Paid Instagram,889.0,Hyderabad,Tier 1,50,Male,Skincare
CUST02803,2022-11-21,Paid Instagram,1281.6,Pune,Tier 1,39,Female,Supplements
CUST02804,2023-06-04,Organic Search,129.49,Kolkata,Tier 1,33,Female,Haircare
CUST02805,2024-02-27,Influencer,1973.87,Kochi,Tier 2,24,Female,Skincare
CUST02806,2022-05-03,Direct,146.6,Chennai,Tier 1,20,Female,Supplements
CUST02807,2023-07-21,Direct,141.82,Hyderabad,Tier 1,21,Male,Skincare
CUST02808,2022-02-20,Influencer,1633.2,Surat,Tier 2,20,Male,Haircare
CUST02809,2022-12-27,Influencer,2168.79,Mumbai,Tier 1,34,Male,Haircare
CUST02810,2024-01-23,Influencer,1940.75,Surat,Tier 2,49,Female,Haircare
CUST02811,2023-05-20,Paid Instagram,1249.06,Kochi,Tier 2,33,Female,Personal Care
CUST02812,2022-01-22,Paid Instagram,973.56,Bengaluru,Tier 1,27,Female,Haircare
CUST02813,2022-11-25,Paid Google,730.34,Ahmedabad,Tier 1,42,Male,Haircare
CUST02814,2024-01-28,Direct,119.24,Kolkata,Tier 1,30,Female,Supplements
CUST02815,2023-03-30,Paid Google,1016.76,Surat,Tier 2,37,Female,Personal Care
CUST02816,2023-08-18,Influencer,1112.92,Chandigarh,Tier 2,47,Female,Haircare
CUST02817,2023-01-19,Paid Instagram,1026.51,Pune,Tier 1,50,Male,Skincare
CUST02818,2024-06-14,Organic Search,257.6,Bengaluru,Tier 1,46,Female,Haircare
CUST02819,2023-10-12,Paid Google,679.98,Ahmedabad,Tier 1,38,Female,Supplements
CUST02820,2023-05-25,Paid Instagram,1276.87,Hyderabad,Tier 1,28,Male,Haircare
CUST02821,2022-03-24,Paid Instagram,1009.57,Surat,Tier 2,23,Female,Haircare
CUST02822,2023-01-13,Paid Instagram,1356.47,Pune,Tier 1,27,Female,Skincare
CUST02823,2024-06-04,Paid Instagram,1261.16,Kochi,Tier 2,31,Female,Supplements
CUST02824,2023-11-12,Paid Google,801.11,Ahmedabad,Tier 1,45,Female,Haircare
CUST02825,2022-06-26,Organic Search,244.54,Lucknow,Tier 2,29,Female,Personal Care
CUST02826,2023-11-11,Paid Instagram,1108.62,Delhi,Tier 1,39,Female,Haircare
CUST02827,2022-08-17,Organic Search,252.06,Ahmedabad,Tier 1,20,Female,Haircare
CUST02828,2022-06-10,Organic Search,228.47,Mumbai,Tier 1,29,Male,Skincare
CUST02829,2022-06-27,Direct,87.21,Jaipur,Tier 2,36,Female,Skincare
CUST02830,2023-07-06,Organic Search,187.09,Delhi,Tier 1,44,Female,Personal Care
CUST02831,2022-01-09,Paid Google,891.42,Mumbai,Tier 1,51,Female,Skincare
CUST02832,2022-11-09,Paid Google,1018.59,Kolkata,Tier 1,18,Female,Personal Care
CUST02833,2023-05-30,Paid Instagram,1098.7,Chandigarh,Tier 2,51,Female,Supplements
CUST02834,2024-03-05,Influencer,1526.49,Kolkata,Tier 1,43,Female,Personal Care
CUST02835,2024-03-04,Organic Search,219.16,Kolkata,Tier 1,26,Female,Haircare
CUST02836,2022-05-25,Paid Instagram,1061.67,Kolkata,Tier 1,27,Female,Haircare
CUST02837,2022-11-09,Paid Instagram,827.28,Ahmedabad,Tier 1,28,Female,Haircare
CUST02838,2022-04-26,Email Referral,247.12,Bengaluru,Tier 1,50,Male,Skincare
CUST02839,2024-06-02,Paid Instagram,892.05,Pune,Tier 1,44,Female,Supplements
CUST02840,2023-06-24,Influencer,1276.97,Mumbai,Tier 1,30,Female,Skincare
CUST02841,2024-06-15,Paid Instagram,1045.89,Hyderabad,Tier 1,28,Male,Skincare
CUST02842,2022-07-21,Paid Instagram,1123.54,Kolkata,Tier 1,30,Female,Haircare
CUST02843,2022-01-04,Email Referral,159.28,Bengaluru,Tier 1,29,Female,Haircare
CUST02844,2022-01-02,Influencer,1708.47,Kochi,Tier 2,28,Male,Haircare
CUST02845,2023-08-02,Organic Search,112.49,Kolkata,Tier 1,46,Female,Personal Care
CUST02846,2023-04-14,Paid Instagram,1360.14,Kolkata,Tier 1,32,Female,Haircare
CUST02847,2023-05-29,Email Referral,227.07,Pune,Tier 1,31,Female,Personal Care
CUST02848,2024-02-04,Paid Google,768.11,Mumbai,Tier 1,25,Male,Personal Care
CUST02849,2023-04-11,Paid Instagram,1060.43,Mumbai,Tier 1,37,Male,Skincare
CUST02850,2022-03-18,Paid Instagram,1198.29,Delhi,Tier 1,28,Female,Haircare
CUST02851,2022-06-06,Organic Search,208.11,Mumbai,Tier 1,50,Male,Haircare
CUST02852,2022-07-11,Paid Google,900.04,Hyderabad,Tier 1,22,Female,Supplements
CUST02853,2024-02-22,Organic Search,240.06,Kolkata,Tier 1,43,Male,Personal Care
CUST02854,2022-04-08,Influencer,1564.74,Ahmedabad,Tier 1,41,Male,Haircare
CUST02855,2023-07-06,Paid Instagram,1313.78,Chennai,Tier 1,35,Female,Skincare
CUST02856,2023-04-24,Organic Search,291.3,Pune,Tier 1,25,Female,Skincare
CUST02857,2023-08-31,Paid Google,1026.61,Hyderabad,Tier 1,33,Female,Supplements
CUST02858,2023-05-25,Paid Google,937.78,Delhi,Tier 1,27,Male,Personal Care
CUST02859,2024-04-21,Paid Google,792.24,Hyderabad,Tier 1,28,Female,Supplements
CUST02860,2022-04-07,Influencer,1593.04,Mumbai,Tier 1,37,Female,Haircare
CUST02861,2022-08-17,Paid Google,935.58,Pune,Tier 1,18,Male,Supplements
CUST02862,2023-08-17,Email Referral,154.49,Surat,Tier 2,35,Male,Haircare
CUST02863,2023-02-26,Organic Search,297.69,Hyderabad,Tier 1,37,Female,Personal Care
CUST02864,2023-02-10,Influencer,1718.68,Chennai,Tier 1,47,Female,Personal Care
CUST02865,2022-12-27,Paid Google,1025.3,Ahmedabad,Tier 1,36,Female,Skincare
CUST02866,2022-07-18,Direct,130.2,Jaipur,Tier 2,37,Female,Personal Care
CUST02867,2024-05-09,Paid Instagram,1366.23,Hyderabad,Tier 1,39,Female,Skincare
CUST02868,2022-10-27,Direct,103.37,Jaipur,Tier 2,34,Female,Skincare
CUST02869,2022-06-20,Email Referral,252.95,Ahmedabad,Tier 1,43,Male,Supplements
CUST02870,2022-05-02,Direct,148.66,Lucknow,Tier 2,28,Female,Personal Care
CUST02871,2023-02-14,Paid Instagram,1161.1,Bengaluru,Tier 1,21,Female,Haircare
CUST02872,2024-05-03,Paid Google,860.04,Delhi,Tier 1,32,Female,Haircare
CUST02873,2024-04-03,Email Referral,246.49,Mumbai,Tier 1,52,Female,Personal Care
CUST02874,2024-05-25,Paid Google,652.99,Kolkata,Tier 1,40,Female,Haircare
CUST02875,2023-04-03,Paid Instagram,1349.12,Jaipur,Tier 2,21,Female,Skincare
CUST02876,2024-01-08,Organic Search,235.77,Hyderabad,Tier 1,24,Female,Supplements
CUST02877,2022-01-18,Organic Search,290.06,Chandigarh,Tier 2,42,Female,Supplements
CUST02878,2022-07-16,Organic Search,295.75,Lucknow,Tier 2,36,Female,Skincare
CUST02879,2023-05-07,Influencer,2103.49,Chandigarh,Tier 2,25,Female,Haircare
CUST02880,2023-10-21,Paid Google,615.62,Jaipur,Tier 2,31,Female,Skincare
CUST02881,2022-10-05,Paid Instagram,981.81,Chandigarh,Tier 2,34,Female,Skincare
CUST02882,2022-10-08,Paid Google,1077.35,Ahmedabad,Tier 1,43,Male,Supplements
CUST02883,2022-02-09,Paid Instagram,1272.44,Bengaluru,Tier 1,26,Female,Supplements
CUST02884,2023-03-23,Organic Search,127.39,Surat,Tier 2,45,Male,Haircare
CUST02885,2022-07-05,Direct,50.79,Mumbai,Tier 1,33,Female,Supplements
CUST02886,2022-01-31,Paid Google,753.65,Delhi,Tier 1,42,Female,Supplements
CUST02887,2022-11-30,Organic Search,144.57,Bengaluru,Tier 1,45,Female,Skincare
CUST02888,2024-04-17,Email Referral,195.04,Delhi,Tier 1,18,Female,Skincare
CUST02889,2022-10-22,Direct,84.77,Bengaluru,Tier 1,24,Female,Skincare
CUST02890,2022-09-13,Paid Instagram,1195.05,Hyderabad,Tier 1,23,Male,Skincare
CUST02891,2024-03-08,Direct,142.31,Hyderabad,Tier 1,27,Male,Personal Care
CUST02892,2023-03-12,Influencer,1689.68,Jaipur,Tier 2,52,Male,Supplements
CUST02893,2023-12-31,Influencer,1709.56,Ahmedabad,Tier 1,28,Female,Supplements
CUST02894,2024-05-11,Paid Instagram,1227.68,Bengaluru,Tier 1,38,Female,Skincare
CUST02895,2022-12-02,Direct,111.49,Chennai,Tier 1,46,Female,Supplements
CUST02896,2023-06-26,Direct,54.72,Lucknow,Tier 2,37,Female,Supplements
CUST02897,2022-11-11,Paid Google,715.16,Delhi,Tier 1,41,Male,Supplements
CUST02898,2022-11-01,Organic Search,205.78,Hyderabad,Tier 1,36,Female,Personal Care
CUST02899,2023-08-18,Paid Instagram,1283.47,Bengaluru,Tier 1,47,Female,Supplements
CUST02900,2023-09-10,Email Referral,216.67,Delhi,Tier 1,49,Female,Skincare
CUST02901,2022-05-08,Paid Instagram,1052.77,Chennai,Tier 1,22,Male,Haircare
CUST02902,2023-06-18,Email Referral,346.08,Chandigarh,Tier 2,45,Male,Personal Care
CUST02903,2024-06-29,Influencer,2104.97,Delhi,Tier 1,22,Female,Haircare
CUST02904,2023-05-02,Influencer,1413.77,Delhi,Tier 1,45,Female,Skincare
CUST02905,2022-05-06,Paid Google,752.86,Hyderabad,Tier 1,38,Male,Haircare
CUST02906,2024-01-17,Direct,131.22,Delhi,Tier 1,50,Female,Skincare
CUST02907,2023-12-04,Paid Google,746.27,Hyderabad,Tier 1,42,Female,Personal Care
CUST02908,2023-01-23,Paid Google,896.24,Kochi,Tier 2,43,Female,Skincare
CUST02909,2022-08-18,Direct,89.61,Delhi,Tier 1,34,Male,Personal Care
CUST02910,2022-12-16,Paid Google,893.77,Mumbai,Tier 1,19,Male,Skincare
CUST02911,2023-09-02,Paid Instagram,1087.81,Chennai,Tier 1,19,Female,Haircare
CUST02912,2023-12-02,Email Referral,182.75,Ahmedabad,Tier 1,23,Female,Personal Care
CUST02913,2022-10-25,Organic Search,134.04,Chandigarh,Tier 2,36,Female,Supplements
CUST02914,2024-05-09,Organic Search,244.84,Ahmedabad,Tier 1,41,Female,Supplements
CUST02915,2024-06-30,Email Referral,277.02,Chennai,Tier 1,40,Male,Haircare
CUST02916,2024-01-30,Direct,109.23,Mumbai,Tier 1,29,Female,Personal Care
CUST02917,2023-04-19,Organic Search,221.84,Kolkata,Tier 1,22,Male,Supplements
CUST02918,2022-07-12,Influencer,2098.03,Pune,Tier 1,46,Male,Personal Care
CUST02919,2022-12-03,Paid Instagram,1117.47,Kolkata,Tier 1,34,Male,Skincare
CUST02920,2024-03-24,Email Referral,235.09,Chandigarh,Tier 2,28,Female,Personal Care
CUST02921,2022-04-18,Direct,122.61,Mumbai,Tier 1,19,Female,Supplements
CUST02922,2024-05-19,Organic Search,255.07,Chennai,Tier 1,33,Female,Personal Care
CUST02923,2022-03-23,Email Referral,333.29,Bengaluru,Tier 1,18,Male,Skincare
CUST02924,2023-09-25,Organic Search,273.29,Ahmedabad,Tier 1,28,Male,Personal Care
CUST02925,2022-02-18,Influencer,1262.59,Bengaluru,Tier 1,45,Male,Haircare
CUST02926,2024-03-19,Paid Instagram,1176.8,Bengaluru,Tier 1,38,Male,Skincare
CUST02927,2023-04-21,Organic Search,102.38,Indore,Tier 3,38,Female,Personal Care
CUST02928,2024-02-02,Paid Instagram,1145.4,Mumbai,Tier 1,23,Female,Haircare
CUST02929,2023-05-01,Email Referral,279.26,Bengaluru,Tier 1,38,Female,Haircare
CUST02930,2022-02-13,Organic Search,238.02,Pune,Tier 1,38,Male,Skincare
CUST02931,2024-01-05,Email Referral,206.68,Mumbai,Tier 1,21,Male,Supplements
CUST02932,2023-04-18,Paid Instagram,841.81,Delhi,Tier 1,39,Male,Personal Care
CUST02933,2024-02-15,Paid Instagram,1349.01,Hyderabad,Tier 1,23,Female,Supplements
CUST02934,2023-09-06,Influencer,1369.88,Hyderabad,Tier 1,40,Female,Skincare
CUST02935,2023-10-04,Organic Search,164.35,Bengaluru,Tier 1,45,Female,Supplements
CUST02936,2022-09-10,Influencer,1467.74,Mumbai,Tier 1,42,Male,Haircare
CUST02937,2023-08-05,Influencer,1481.39,Delhi,Tier 1,25,Female,Supplements
CUST02938,2023-11-27,Paid Instagram,1196.01,Pune,Tier 1,50,Male,Personal Care
CUST02939,2023-04-13,Influencer,1274.25,Mumbai,Tier 1,44,Other,Personal Care
CUST02940,2022-12-18,Paid Google,747.49,Chandigarh,Tier 2,51,Female,Supplements
CUST02941,2024-04-16,Paid Google,806.1,Ahmedabad,Tier 1,20,Male,Personal Care
CUST02942,2022-11-28,Direct,70.47,Pune,Tier 1,52,Male,Supplements
CUST02943,2022-09-29,Paid Google,786.65,Mumbai,Tier 1,25,Female,Skincare
CUST02944,2022-08-08,Paid Instagram,885.63,Mumbai,Tier 1,44,Female,Haircare
CUST02945,2023-06-06,Direct,76.33,Surat,Tier 2,34,Male,Personal Care
CUST02946,2024-02-13,Paid Instagram,1155.19,Pune,Tier 1,31,Male,Personal Care
CUST02947,2022-02-15,Influencer,1542.35,Hyderabad,Tier 1,18,Female,Haircare
CUST02948,2024-02-21,Influencer,2132.33,Lucknow,Tier 2,50,Female,Supplements
CUST02949,2024-02-12,Email Referral,172.38,Indore,Tier 3,33,Male,Supplements
CUST02950,2023-04-10,Influencer,1640.06,Mumbai,Tier 1,47,Female,Haircare
CUST02951,2023-03-12,Paid Instagram,1375.91,Jaipur,Tier 2,25,Male,Personal Care
CUST02952,2024-04-20,Email Referral,294.17,Bengaluru,Tier 1,20,Female,Haircare
CUST02953,2024-02-18,Influencer,1171.51,Chennai,Tier 1,49,Female,Personal Care
CUST02954,2024-02-05,Paid Google,855.98,Bengaluru,Tier 1,32,Female,Supplements
CUST02955,2023-04-06,Organic Search,150.21,Mumbai,Tier 1,32,Male,Skincare
CUST02956,2022-04-26,Organic Search,169.82,Kochi,Tier 2,50,Male,Personal Care
CUST02957,2022-07-10,Direct,89.59,Chennai,Tier 1,40,Female,Haircare
CUST02958,2022-09-26,Direct,134.74,Mumbai,Tier 1,32,Male,Skincare
CUST02959,2022-12-31,Organic Search,126.79,Hyderabad,Tier 1,35,Male,Skincare
CUST02960,2023-12-26,Paid Instagram,1213.68,Ahmedabad,Tier 1,35,Female,Haircare
CUST02961,2023-01-16,Paid Instagram,944.12,Nagpur,Tier 3,22,Female,Personal Care
CUST02962,2022-11-13,Organic Search,226.86,Mumbai,Tier 1,27,Female,Supplements
CUST02963,2023-04-22,Influencer,1903.21,Mumbai,Tier 1,48,Female,Personal Care
CUST02964,2024-06-05,Direct,90.69,Kochi,Tier 2,29,Female,Skincare
CUST02965,2024-05-12,Direct,64.42,Bengaluru,Tier 1,36,Female,Haircare
CUST02966,2022-04-13,Paid Instagram,1297.06,Mumbai,Tier 1,21,Female,Supplements
CUST02967,2023-03-18,Paid Google,790.74,Mumbai,Tier 1,21,Female,Haircare
CUST02968,2023-04-05,Influencer,1286.82,Ahmedabad,Tier 1,27,Male,Skincare
CUST02969,2024-03-09,Influencer,1530.02,Jaipur,Tier 2,44,Male,Skincare
CUST02970,2022-07-21,Influencer,1698.07,Hyderabad,Tier 1,19,Female,Personal Care
CUST02971,2022-11-17,Influencer,1205.36,Mumbai,Tier 1,33,Female,Skincare
CUST02972,2023-04-18,Paid Instagram,1076.89,Delhi,Tier 1,30,Male,Skincare
CUST02973,2022-06-25,Organic Search,121.83,Delhi,Tier 1,52,Male,Skincare
CUST02974,2023-04-29,Organic Search,231.02,Surat,Tier 2,49,Female,Skincare
CUST02975,2024-04-23,Paid Instagram,1322.08,Delhi,Tier 1,35,Male,Skincare
CUST02976,2022-04-24,Direct,104.72,Pune,Tier 1,22,Female,Skincare
CUST02977,2022-11-10,Influencer,1159.17,Delhi,Tier 1,27,Male,Supplements
CUST02978,2024-03-16,Paid Google,665.87,Kochi,Tier 2,41,Female,Personal Care
CUST02979,2022-12-17,Paid Instagram,1346.82,Delhi,Tier 1,35,Male,Haircare
CUST02980,2023-11-12,Direct,108.33,Kolkata,Tier 1,37,Male,Personal Care
CUST02981,2023-05-01,Email Referral,225.17,Surat,Tier 2,19,Female,Haircare
CUST02982,2023-10-03,Paid Google,647.19,Bengaluru,Tier 1,26,Female,Skincare
CUST02983,2023-09-10,Organic Search,244.04,Jaipur,Tier 2,19,Other,Haircare
CUST02984,2022-12-20,Paid Google,779.55,Lucknow,Tier 2,52,Female,Personal Care
CUST02985,2022-04-19,Paid Instagram,1200.45,Mumbai,Tier 1,38,Male,Skincare
CUST02986,2023-03-17,Paid Instagram,1042.76,Chennai,Tier 1,36,Male,Personal Care
CUST02987,2023-07-24,Paid Google,1039.4,Hyderabad,Tier 1,50,Male,Haircare
CUST02988,2023-01-24,Paid Instagram,1344.71,Nagpur,Tier 3,50,Female,Supplements
CUST02989,2022-01-25,Influencer,1353.79,Chennai,Tier 1,23,Other,Skincare
CUST02990,2023-05-18,Influencer,2031.01,Bengaluru,Tier 1,26,Female,Supplements
CUST02991,2023-02-18,Paid Instagram,1235.66,Pune,Tier 1,51,Male,Haircare
CUST02992,2024-01-18,Paid Google,1016.8,Pune,Tier 1,38,Other,Supplements
CUST02993,2023-06-07,Influencer,1593.95,Hyderabad,Tier 1,20,Female,Skincare
CUST02994,2023-06-25,Paid Instagram,964.59,Hyderabad,Tier 1,29,Female,Skincare
CUST02995,2022-06-20,Paid Instagram,1236.11,Delhi,Tier 1,27,Male,Supplements
CUST02996,2022-01-02,Direct,126.14,Surat,Tier 2,18,Female,Skincare
CUST02997,2023-01-21,Influencer,1420.86,Delhi,Tier 1,43,Female,Skincare
CUST02998,2022-01-04,Organic Search,214.35,Chennai,Tier 1,23,Female,Skincare
CUST02999,2022-01-03,Paid Google,1077.47,Mumbai,Tier 1,23,Female,Haircare
CUST03000,2022-05-23,Email Referral,190.31,Ahmedabad,Tier 1,47,Male,Personal Care
CUST03001,2023-09-25,Organic Search,101.78,Mumbai,Tier 1,39,Female,Skincare
CUST03002,2024-06-06,Direct,92.53,Chandigarh,Tier 2,34,Female,Skincare
CUST03003,2023-09-04,Paid Instagram,1383.46,Jaipur,Tier 2,50,Female,Haircare
CUST03004,2022-05-02,Paid Instagram,1233.81,Surat,Tier 2,33,Male,Skincare
CUST03005,2023-06-20,Direct,81.83,Surat,Tier 2,41,Male,Supplements
CUST03006,2024-02-17,Influencer,1985.34,Pune,Tier 1,27,Other,Haircare
CUST03007,2024-04-04,Organic Search,102.41,Lucknow,Tier 2,41,Female,Haircare
CUST03008,2023-02-25,Paid Google,760.83,Mumbai,Tier 1,34,Female,Supplements
CUST03009,2023-03-19,Email Referral,293.22,Hyderabad,Tier 1,24,Female,Haircare
CUST03010,2023-10-22,Paid Google,1005.06,Kolkata,Tier 1,52,Male,Haircare
CUST03011,2023-10-31,Direct,94.67,Delhi,Tier 1,36,Male,Haircare
CUST03012,2023-02-05,Direct,103.09,Delhi,Tier 1,50,Male,Personal Care
CUST03013,2022-11-29,Paid Google,833.78,Chandigarh,Tier 2,40,Male,Haircare
CUST03014,2022-06-13,Paid Google,711.13,Kochi,Tier 2,47,Female,Supplements
CUST03015,2023-09-27,Paid Instagram,1262.95,Mumbai,Tier 1,26,Female,Supplements
CUST03016,2022-04-29,Paid Instagram,1362.96,Ahmedabad,Tier 1,29,Male,Supplements
CUST03017,2022-01-19,Paid Google,1033.14,Bengaluru,Tier 1,43,Female,Skincare
CUST03018,2023-09-09,Paid Instagram,833.23,Delhi,Tier 1,45,Female,Skincare
CUST03019,2023-07-30,Paid Instagram,885.99,Delhi,Tier 1,23,Female,Haircare
CUST03020,2022-05-11,Paid Instagram,1394.12,Pune,Tier 1,45,Female,Skincare
CUST03021,2023-11-02,Paid Instagram,1367.9,Chandigarh,Tier 2,41,Female,Personal Care
CUST03022,2022-11-29,Paid Google,1007.45,Delhi,Tier 1,34,Female,Skincare
CUST03023,2022-11-09,Direct,139.38,Ahmedabad,Tier 1,46,Female,Haircare
CUST03024,2022-11-04,Email Referral,343.28,Bengaluru,Tier 1,24,Male,Supplements
CUST03025,2023-01-10,Paid Instagram,1246.11,Chennai,Tier 1,31,Male,Supplements
CUST03026,2022-06-02,Influencer,1484.69,Delhi,Tier 1,44,Female,Personal Care
CUST03027,2022-06-17,Influencer,1932.55,Kochi,Tier 2,26,Male,Haircare
CUST03028,2022-01-04,Paid Google,1023.65,Chennai,Tier 1,42,Male,Personal Care
CUST03029,2024-05-26,Direct,148.36,Mumbai,Tier 1,46,Male,Personal Care
CUST03030,2023-03-29,Email Referral,318.86,Chennai,Tier 1,36,Female,Skincare
CUST03031,2023-08-16,Organic Search,141.54,Mumbai,Tier 1,18,Female,Skincare
CUST03032,2022-11-07,Email Referral,246.67,Chennai,Tier 1,37,Other,Haircare
CUST03033,2024-06-03,Paid Instagram,925.68,Bengaluru,Tier 1,21,Female,Personal Care
CUST03034,2024-02-11,Email Referral,180.47,Bengaluru,Tier 1,25,Female,Supplements
CUST03035,2023-03-20,Email Referral,270.92,Lucknow,Tier 2,40,Female,Supplements
CUST03036,2022-06-26,Influencer,1539.64,Mumbai,Tier 1,35,Male,Skincare
CUST03037,2022-04-14,Organic Search,222.49,Ahmedabad,Tier 1,30,Female,Skincare
CUST03038,2023-04-20,Influencer,2042.89,Delhi,Tier 1,45,Female,Haircare
CUST03039,2023-08-24,Paid Google,850.22,Jaipur,Tier 2,50,Male,Skincare
CUST03040,2022-10-11,Influencer,1561.75,Pune,Tier 1,19,Other,Personal Care
CUST03041,2024-03-03,Paid Google,1023.37,Mumbai,Tier 1,24,Other,Haircare
CUST03042,2024-04-14,Paid Instagram,986.6,Surat,Tier 2,35,Female,Haircare
CUST03043,2022-01-31,Paid Instagram,1040.87,Mumbai,Tier 1,37,Female,Personal Care
CUST03044,2022-09-03,Paid Instagram,860.29,Chennai,Tier 1,50,Female,Skincare
CUST03045,2022-03-05,Paid Instagram,920.99,Nagpur,Tier 3,46,Female,Skincare
CUST03046,2024-04-06,Paid Instagram,1363.02,Bengaluru,Tier 1,31,Female,Personal Care
CUST03047,2022-09-04,Email Referral,287.97,Mumbai,Tier 1,24,Female,Personal Care
CUST03048,2023-07-23,Organic Search,256.13,Hyderabad,Tier 1,24,Male,Personal Care
CUST03049,2022-06-09,Email Referral,337.98,Kolkata,Tier 1,21,Male,Supplements
CUST03050,2023-10-26,Paid Instagram,1386.91,Bengaluru,Tier 1,47,Male,Supplements
CUST03051,2022-01-10,Email Referral,165.41,Pune,Tier 1,46,Female,Supplements
CUST03052,2023-12-25,Influencer,1619.8,Mumbai,Tier 1,28,Female,Personal Care
CUST03053,2022-01-04,Influencer,1957.33,Hyderabad,Tier 1,21,Male,Personal Care
CUST03054,2023-03-02,Paid Instagram,816.49,Mumbai,Tier 1,50,Female,Personal Care
CUST03055,2022-06-08,Direct,70.28,Mumbai,Tier 1,42,Female,Personal Care
CUST03056,2023-07-03,Organic Search,167.77,Delhi,Tier 1,32,Female,Personal Care
CUST03057,2022-04-19,Influencer,1107.67,Surat,Tier 2,36,Female,Supplements
CUST03058,2023-04-22,Email Referral,250.1,Surat,Tier 2,18,Female,Supplements
